timestamp,open,high,low,close,volume,Dividends,Stock Splits,sma_short,sma_long,rsi
2025-04-09 15:51:00-04:00,158.72999572753906,158.8000030517578,158.5,158.72000122070312,247029,0.0,0.0,,,
2025-04-09 15:52:00-04:00,158.74000549316406,159.14999389648438,158.74000549316406,159.0749969482422,326135,0.0,0.0,,,
2025-04-09 15:53:00-04:00,159.0800018310547,159.2100067138672,158.9600067138672,159.1199951171875,414250,0.0,0.0,,,
2025-04-09 15:54:00-04:00,159.16000366210938,159.3699951171875,158.89999389648438,159.02999877929688,608006,0.0,0.0,,,
2025-04-09 15:55:00-04:00,159.0399932861328,159.5500030517578,158.66000366210938,158.8000030517578,645804,0.0,0.0,,,
2025-04-09 15:56:00-04:00,158.7899932861328,158.8699951171875,158.32000732421875,158.47000122070312,448577,0.0,0.0,,,
2025-04-09 15:57:00-04:00,158.47000122070312,159.00999450683594,158.4600067138672,158.86500549316406,411389,0.0,0.0,,,
2025-04-09 15:58:00-04:00,158.86000061035156,159.19000244140625,158.80999755859375,159.02000427246094,627081,0.0,0.0,,,
2025-04-09 15:59:00-04:00,159.02999877929688,159.15499877929688,158.4600067138672,158.6699981689453,1324741,0.0,0.0,,,
