timestamp,open,high,low,close,volume,Dividends,Stock Splits,sma_short,sma_long,rsi
2025-04-09 15:51:00-04:00,586.844970703125,587.0,585.5,586.3660278320312,115025,0.0,0.0,,,
2025-04-09 15:52:00-04:00,586.3900146484375,587.8900146484375,586.3900146484375,587.2999877929688,140405,0.0,0.0,,,
2025-04-09 15:53:00-04:00,587.4299926757812,587.5,585.0,585.39501953125,172871,0.0,0.0,,,
2025-04-09 15:54:00-04:00,585.52001953125,586.83251953125,585.0,586.1900024414062,231031,0.0,0.0,,,
2025-04-09 15:55:00-04:00,586.1900024414062,587.7899780273438,584.3250122070312,584.5499877929688,245746,0.0,0.0,,,
2025-04-09 15:56:00-04:00,584.6799926757812,584.77001953125,582.3049926757812,582.875,162444,0.0,0.0,,,
2025-04-09 15:57:00-04:00,582.9600219726562,585.0800170898438,582.8900146484375,584.8800048828125,219179,0.0,0.0,,,
2025-04-09 15:58:00-04:00,584.8350219726562,585.6400146484375,583.719970703125,584.2650146484375,255845,0.0,0.0,,,
2025-04-09 15:59:00-04:00,584.1599731445312,585.8200073242188,584.0,584.7100219726562,475645,0.0,0.0,,,
